#     gal_num          x_image          y_image             ra              dec            g1_nopsf         g2_nopsf         g1_meas          g2_meas            fwhm       final_sigmaSize  nopsf_sigmaSize       nfw_g1           nfw_g2           nfw_mu          redshift           flux          stamp_sum         noisevar     
             120   4.81200000e+03   1.14500000e+03   2.89398616e+02  -3.31615705e+01  -8.17359117e-03   2.79668664e-01  -7.42670294e-03   2.54114744e-01   1.12159234e+00   2.56087637e+00   2.44942856e+00  -3.82035456e-02   1.17263513e-01   1.30425022e+00   7.79114334e-01   9.78808417e+02   9.78808472e+02   0.00000000e+00
             123   9.23000000e+02   3.97000000e+02   2.89664442e+02  -3.32049671e+01   0.00000000e+00   0.00000000e+00   1.77289795e-01   1.32957939e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -2.03317017e-02  -7.45053491e-02   1.13285423e+00   7.00857438e-01   8.55317061e+02   8.55317139e+02   0.00000000e+00
             124   1.03200000e+03   3.09500000e+03   2.89657248e+02  -3.30506158e+01  -3.39104491e-01   3.42761324e-01  -2.12711507e-01   2.45153721e-01   4.78592251e-01   1.49611497e+00   8.26727748e-01  -8.29961568e-02   7.21591047e-02   1.22251774e+00   1.49868828e+00   8.86642521e+02   8.86642456e+02   0.00000000e+00
             125   6.66700000e+03   4.21400000e+03   2.89272906e+02  -3.29854839e+01  -1.52945566e-01  -7.30680195e-03  -1.36795337e-01  -6.53645743e-03   9.48700986e-01   2.89289713e+00   2.65479970e+00  -3.07388443e-02  -5.76538643e-02   1.09572963e+00   9.23224237e-01   1.81481852e+04   1.81481855e+04   0.00000000e+00
             126   7.57000000e+02   1.49400000e+03   2.89675868e+02  -3.31422475e+01   0.00000000e+00   0.00000000e+00   6.23261302e-02  -1.40904612e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.77109127e-02  -4.24826893e-02   1.14847996e+00   5.73665623e-01   6.19990088e+02   6.19990112e+02   0.00000000e+00
             128   1.63700000e+03   8.50000000e+01   2.89615544e+02  -3.32227901e+01   0.00000000e+00   0.00000000e+00   1.30510633e-02  -6.09226349e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   2.21591068e-02  -9.15531724e-02   1.17561944e+00   1.04369076e+00   6.67743610e+02   6.67743591e+02   0.00000000e+00
             129   5.58900000e+03   3.68500000e+03   2.89346318e+02  -3.30160555e+01  -1.75561819e-01  -2.97579163e-01  -1.29767845e-01  -2.18071160e-01   6.60419894e-01   1.66992188e+00   1.32426155e+00  -3.20480721e-02  -7.23299903e-02   1.14652163e+00   5.64313469e-01   1.40692695e+03   1.40692688e+03   0.00000000e+00
             131   5.97900000e+03   1.68000000e+02   2.89318552e+02  -3.32171940e+01  -2.01512993e-02   3.59475700e-01  -1.56352078e-02   2.58110805e-01   5.85616714e-01   1.69367862e+00   1.21379840e+00  -1.56658015e-02   6.01449207e-02   1.09889586e+00   5.22536971e-01   2.08924275e+03   2.08924268e+03   0.00000000e+00
             134   2.17200000e+03   3.27400000e+03   2.89579401e+02  -3.30402559e+01  -3.77950317e-04   1.65078842e-01  -2.46108899e-04   1.11778129e-01   6.41060740e-01   1.44905400e+00   1.19528222e+00  -1.38308751e-02   1.27254967e-01   1.35134369e+00   6.14731587e-01   4.63184513e+02   4.63184509e+02   0.00000000e+00
             135   2.40600000e+03   3.65700000e+03   2.89563502e+02  -3.30182746e+01   0.00000000e+00   0.00000000e+00  -8.43445736e-02   8.29105516e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   5.22060917e-02   1.18260763e-01   1.33622352e+00   7.53294634e-01   6.31861035e+02   6.31861023e+02   0.00000000e+00
             136   5.78600000e+03   1.42700000e+03   2.89332137e+02  -3.31451989e+01   0.00000000e+00   0.00000000e+00  -2.81846050e-01   5.47300018e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.43941371e-02   4.63354869e-02   1.15062243e+00   5.26849817e-01   6.25323975e+02   6.25323975e+02   0.00000000e+00
             140   9.00000000e+00   2.68200000e+03   2.89727034e+02  -3.30743062e+01   3.89692792e-02  -6.55385709e-02   2.42883232e-02  -2.15903431e-02   7.03740637e-01   2.01934576e+00   1.50295055e+00  -7.60103900e-02   2.07391179e-02   1.12767885e+00   1.13329556e+00   4.55146297e+03   4.55146240e+03   0.00000000e+00
             141   1.92100000e+03   1.73200000e+03   2.89596341e+02  -3.31285212e+01   0.00000000e+00   0.00000000e+00   5.66810428e-02   6.88848502e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.08395588e-01  -8.77287302e-02   1.39896773e+00   7.01250083e-01   7.33682417e+02   7.33682373e+02   0.00000000e+00
             142   5.05200000e+03   7.85000000e+02   2.89382156e+02  -3.31821270e+01  -3.24938562e-01   2.31995131e-01  -2.27448229e-01   1.57377944e-01   5.85616891e-01   1.52337658e+00   1.14786506e+00  -1.75817142e-02   9.58530121e-02   1.20575058e+00   6.38638644e-01   1.15452320e+03   1.15452319e+03   0.00000000e+00
             143   3.34400000e+03   1.44000000e+03   2.89499081e+02  -3.31450047e+01   1.50232141e-02   1.14358744e-02   2.67881797e-02   7.81654478e-03   6.23457510e-01   1.62529004e+00   1.13796234e+00   2.68095681e-01   9.16984478e-03   2.38960211e+00   1.32851277e+00   9.24720334e+02   9.24720337e+02   0.00000000e+00
             147   4.95600000e+03   2.54600000e+03   2.89389201e+02  -3.30813920e+01   0.00000000e+00   0.00000000e+00   1.29509063e-01   6.65879793e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.19198144e-01  -4.96410141e-02   1.34218048e+00   7.01681242e-01   5.26766335e+02   5.26766357e+02   0.00000000e+00
             148   4.02000000e+03   3.89000000e+03   2.89453400e+02  -3.30047066e+01   0.00000000e+00   0.00000000e+00   4.86806572e-02   3.38482794e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   7.45265880e-02  -7.34952074e-02   1.25574273e+00   5.07858775e-01   1.19164445e+03   1.19164441e+03   0.00000000e+00
             149   3.12200000e+03   2.78000000e+02   2.89513969e+02  -3.32115489e+01  -1.11881440e-01   4.87994490e-02  -9.21369273e-02   4.04573039e-02   7.75964317e-01   2.23925805e+00   1.91988420e+00   1.07752368e-01  -2.28292349e-02   1.25660594e+00   6.56490455e-01   1.00350577e+03   1.00350574e+03   0.00000000e+00
             151   6.65500000e+03   7.90000000e+02   2.89272578e+02  -3.31814039e+01   0.00000000e+00   0.00000000e+00  -7.41916429e-03   9.16780256e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -3.95745128e-02   4.15800734e-02   1.08684644e+00   5.17002591e-01   4.84030277e+02   4.84030273e+02   0.00000000e+00
             153   2.77000000e+02   1.87100000e+03   2.89708706e+02  -3.31206705e+01  -5.19210577e-01  -2.33995821e-01  -3.43954634e-01  -1.62385773e-01   4.88651516e-01   1.49472332e+00   1.07288682e+00  -6.79886773e-02  -1.64492340e-02   1.11818120e+00   5.64892932e-01   1.16154450e+03   1.16154443e+03   0.00000000e+00
             155   2.49000000e+03   2.73000000e+03   2.89557622e+02  -3.30713118e+01  -2.67202948e-01   1.73248273e-01  -2.16584285e-01   1.37056669e-01   6.59385586e-01   2.14922667e+00   1.61346710e+00  -8.43076675e-02   1.54678090e-01   1.69339952e+00   5.99964659e-01   5.72195285e+04   5.72195273e+04   0.00000000e+00
             156   4.11900000e+03   1.91000000e+03   2.89446174e+02  -3.31179440e+01  -1.77300925e-03   1.06326569e-02  -9.92572839e-04   7.70668229e-03   6.95120473e-01   1.75610936e+00   1.34727788e+00  -1.78146656e-01   1.68660838e-01   2.16855021e+00   1.14992666e+00   2.26322465e+03   2.26322461e+03   0.00000000e+00
             159   4.64000000e+02   1.49300000e+03   2.89695894e+02  -3.31423195e+01  -1.21118978e-01   4.62168181e-01  -6.87866611e-02   2.39184254e-01   5.77087192e-01   1.24283898e+00   8.46075892e-01  -6.03052051e-02  -3.34754498e-02   1.11911048e+00   5.10002504e-01   4.49186916e+02   4.49186951e+02   0.00000000e+00
             161   6.31000000e+02   3.26400000e+03   2.89684635e+02  -3.30409725e+01   1.98209050e-01  -1.26102268e-01   1.65149960e-01  -1.05725860e-01   7.16467551e-01   2.46832132e+00   1.99450839e+00  -5.32430207e-02   4.73763956e-02   1.12510115e+00   5.21885991e-01   1.09960148e+03   1.09960156e+03   0.00000000e+00
             164   5.64000000e+03   3.21600000e+03   2.89342668e+02  -3.30429038e+01  -1.96654896e-02  -2.39836504e-02  -1.16969017e-02  -1.36014199e-02   5.91875120e-01   1.26323283e+00   9.29912984e-01  -5.45948484e-02  -5.80264614e-02   1.15389022e+00   5.07264688e-01   1.19136682e+03   1.19136682e+03   0.00000000e+00
             165   1.78300000e+03   4.02500000e+03   2.89606064e+02  -3.29973063e+01   0.00000000e+00   0.00000000e+00  -1.04138567e-01   9.20966050e-03  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.19303019e-02   8.30430302e-02   1.16851986e+00   5.10596488e-01   9.65875203e+02   9.65875183e+02   0.00000000e+00
             168   5.34400000e+03   6.70000000e+01   2.89361984e+02  -3.32231450e+01   0.00000000e+00   0.00000000e+00   2.14346328e-01  -3.37724228e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   5.17653160e-03   7.94738755e-02   1.13944507e+00   7.17089695e-01   7.36554068e+02   7.36554077e+02   0.00000000e+00
             169   2.62200000e+03   2.39800000e+03   2.89548566e+02  -3.30902800e+01   3.23930849e-01  -1.21131658e-01   2.35164326e-01  -8.79435087e-02   6.22434736e-01   1.58602118e+00   1.32041121e+00  -1.89073212e-01   9.56972099e-02   2.06291512e+00   5.87045209e-01   5.26810302e+03   5.26810352e+03   0.00000000e+00
             170   4.15000000e+02   4.44800000e+03   2.89699415e+02  -3.29731943e+01  -2.50259067e-01   2.44159718e-01  -1.78620149e-01   1.74989164e-01   5.90800288e-01   1.57344043e+00   1.27553248e+00  -1.68581241e-02   5.97891713e-02   1.09375788e+00   6.39069824e-01   8.35071963e+02   8.35071899e+02   0.00000000e+00
             171   9.72000000e+02   3.70000000e+02   2.89661028e+02  -3.32065577e+01  -1.28209790e-01  -4.99824009e-01  -9.73553601e-02  -3.79239570e-01   6.60942080e-01   1.73613095e+00   1.39721537e+00  -1.88952459e-02  -8.01444845e-02   1.14309122e+00   8.51265098e-01   1.24347790e+03   1.24347791e+03   0.00000000e+00
             172   3.13800000e+03   3.52000000e+03   2.89513545e+02  -3.30260286e+01  -1.72998453e-02   6.25383655e-02  -1.37464035e-02   4.96901572e-02   8.96011354e-01   1.75106525e+00   1.59608805e+00   1.46185865e-01   4.59685812e-02   1.48602235e+00   6.91590140e-01   3.23175890e+03   3.23175879e+03   0.00000000e+00
             173   5.41400000e+03   4.43000000e+02   2.89357265e+02  -3.32016079e+01   0.00000000e+00   0.00000000e+00  -1.57709064e-01  -7.87834109e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.56934441e-02   9.71530741e-02   1.18395575e+00   1.37100851e+00   3.13828434e+02   3.13828430e+02   0.00000000e+00
             174   2.35100000e+03   3.70000000e+02   2.89566752e+02  -3.32063580e+01   9.36359460e-02  -6.23294179e-01   5.54957454e-02  -4.13307496e-01   4.97966311e-01   1.46753180e+00   1.01451242e+00   6.93424389e-02  -1.00528401e-01   1.27624485e+00   1.20601982e+00   2.08842064e+03   2.08842041e+03   0.00000000e+00
             175   1.13000000e+03   4.14900000e+03   2.89650672e+02  -3.29902498e+01   0.00000000e+00   0.00000000e+00   1.12752992e-01   1.57908735e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.04718019e-02   7.35518936e-02   1.13002920e+00   5.82170681e-01   8.15587206e+02   8.15587219e+02   0.00000000e+00
             176   5.56700000e+03   3.35700000e+03   2.89347703e+02  -3.30348317e+01  -2.79500786e-01  -4.24503707e-01  -1.56232627e-01  -1.88656601e-01   4.80399361e-01   1.17944610e+00   7.54548013e-01  -5.39104419e-02  -7.42429885e-02   1.17987679e+00   7.02452045e-01   5.04578132e+02   5.04578156e+02   0.00000000e+00
             178   1.07600000e+03   2.98200000e+03   2.89654238e+02  -3.30570488e+01  -1.88813805e-01   1.81903080e-01  -1.18096374e-01   1.15771908e-01   5.86397606e-01   1.37056184e+00   1.06398511e+00  -8.11157219e-02   6.04243677e-02   1.20674717e+00   8.36274234e-01   5.25126061e+02   5.25126099e+02   0.00000000e+00
             184   7.82000000e+02   3.05300000e+03   2.89674296e+02  -3.30529940e+01   1.37143727e-02   5.83493128e-01   1.00009955e-02   4.46930378e-01   5.83007509e-01   1.78696263e+00   1.34615684e+00  -6.07949833e-02   4.35027931e-02   1.13796879e+00   5.01472642e-01   3.90041183e+03   3.90041187e+03   0.00000000e+00
             185   5.20400000e+03   2.60900000e+03   2.89372252e+02  -3.30777064e+01   0.00000000e+00   0.00000000e+00   4.63323391e-02  -3.75370174e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -9.65944360e-02  -4.19248566e-02   1.24794679e+00   5.62928440e-01   1.23805750e+03   1.23805750e+03   0.00000000e+00
             186   2.57000000e+02   1.00400000e+03   2.89710003e+02  -3.31702713e+01  -3.17238167e-01  -1.02385883e-01  -2.26767291e-01  -6.74243896e-02   6.58632125e-01   1.49576807e+00   1.18237114e+00  -4.78357456e-02  -4.56782899e-02   1.10653145e+00   5.82038643e-01   2.47600499e+03   2.47600513e+03   0.00000000e+00
             187   3.64100000e+03   3.95500000e+03   2.89479294e+02  -3.30010333e+01   0.00000000e+00   0.00000000e+00   4.12209513e-03  -3.68766274e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.31208208e-01  -4.75093291e-02   1.36040865e+00   1.11205235e+00   8.27740294e+02   8.27740234e+02   0.00000000e+00
             188   3.97900000e+03   6.13000000e+02   2.89455453e+02  -3.31922291e+01   0.00000000e+00   0.00000000e+00   2.01280104e-01  -1.60748787e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.01038439e-01   9.76185122e-02   1.36555298e+00   1.10511199e+00   7.83330996e+02   7.83330994e+02   0.00000000e+00
             191   6.41100000e+03   1.05500000e+03   2.89289328e+02  -3.31663462e+01  -5.64325650e-01  -2.92789858e-01  -5.22045254e-01  -2.70633954e-01   6.62138088e-01   3.60143924e+00   3.11918163e+00  -5.34351170e-02   4.70021474e-02   1.11558713e+00   6.98339408e-01   1.02156816e+05   1.02156820e+05   0.00000000e+00
             193   2.85600000e+03   2.75800000e+03   2.89532661e+02  -3.30696380e+01   0.00000000e+00   0.00000000e+00   1.42562398e-01   3.38475138e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   2.76228616e-02   2.66161042e-01   2.47797957e+00   9.84743950e-01   1.80167649e+03   1.80167664e+03   0.00000000e+00
             199   1.73300000e+03   1.92300000e+03   2.89609230e+02  -3.31175981e+01   0.00000000e+00   0.00000000e+00  -7.54686873e-02   6.68587875e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.42358516e-01  -5.70382170e-02   1.42242550e+00   1.33801469e+00   8.96760408e+04   8.96760391e+04   0.00000000e+00
             200   3.43300000e+03   2.31000000e+02   2.89492729e+02  -3.32141836e+01   0.00000000e+00   0.00000000e+00   2.51728013e-01   3.81941036e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.02613082e-01   1.09650610e-02   1.23568786e+00   5.82553214e-01   6.64378613e+02   6.64378540e+02   0.00000000e+00
             201   5.35600000e+03   4.08300000e+03   2.89362352e+02  -3.29933301e+01   4.20509398e-02  -6.33761119e-02   2.73161163e-02  -4.12428427e-02   6.27862220e-01   1.40402961e+00   1.10388434e+00  -7.35368701e-03  -9.20455187e-02   1.17125376e+00   9.71698125e-01   1.10305545e+03   1.10305542e+03   0.00000000e+00
             202   4.45200000e+03   3.44700000e+03   2.89423834e+02  -3.30299209e+01   0.00000000e+00   0.00000000e+00   1.35602196e-01  -7.90076208e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.16906842e-02  -1.25994468e-01   1.33406420e+00   6.66275792e-01   2.14736847e+03   2.14736865e+03   0.00000000e+00
             203   3.80200000e+03   2.36300000e+03   2.89467988e+02  -3.30921218e+01  -5.92887893e-02  -7.94060901e-02  -4.54405469e-02  -6.08475745e-02   7.82354069e-01   1.70685446e+00   1.49108994e+00  -2.26346441e-01  -1.45447625e-01   2.92118367e+00   5.59990496e-01   1.38516656e+03   1.38516650e+03   0.00000000e+00
             204   3.34200000e+03   3.09700000e+03   2.89499541e+02  -3.30501649e+01   6.55964548e-02   2.43790496e-02   5.46247772e-02   2.05066768e-02   8.17122101e-01   2.34352446e+00   2.02877522e+00   2.36638258e-01  -3.65079653e-03   2.09390772e+00   1.07732264e+00   2.00680278e+03   2.00680273e+03   0.00000000e+00
             205   4.27000000e+03   3.08300000e+03   2.89436203e+02  -3.30508187e+01   0.00000000e+00   0.00000000e+00  -1.07877686e-02  -7.56268074e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.46890735e-02  -1.74660774e-01   1.58233861e+00   9.93459011e-01   2.67859960e+04   2.67859941e+04   0.00000000e+00
             206   3.87000000e+03   1.46000000e+03   2.89463123e+02  -3.31437809e+01   3.50651778e-01   3.79018202e-01   3.04366235e-01   3.29111915e-01   6.43003413e-01   2.59060192e+00   2.17615247e+00   7.39886815e-02   2.07571547e-01   1.94886892e+00   1.00594879e+00   1.51428149e+04   1.51428145e+04   0.00000000e+00
             207   4.12500000e+03   3.59700000e+03   2.89446178e+02  -3.30214100e+01   0.00000000e+00   0.00000000e+00  -1.66918048e-02   1.08570231e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   7.42211655e-02  -1.27207525e-01   1.40998791e+00   9.76338793e-01   1.18475940e+03   1.18475928e+03   0.00000000e+00
             208   5.16800000e+03   1.80700000e+03   2.89374514e+02  -3.31236583e+01   0.00000000e+00   0.00000000e+00  -3.65987920e-02   5.29404199e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.10462615e-01   5.25428109e-02   1.29634139e+00   8.15199290e-01   7.61247608e+02   7.61247559e+02   0.00000000e+00
             210   6.29200000e+03   1.51000000e+03   2.89297637e+02  -3.31403447e+01   7.45395817e-02   9.89833421e-02   5.96021305e-02   7.73996080e-02   7.77459011e-01   1.96606123e+00   1.59182739e+00  -7.69287201e-02   3.90113534e-02   1.14931219e+00   1.11653401e+00   1.21119176e+03   1.21119165e+03   0.00000000e+00
             211   1.78500000e+03   3.40900000e+03   2.89605885e+02  -3.30325590e+01   5.38503298e-02   1.66697640e-01   6.73293123e-02   8.35842592e-02   5.22754490e-01   1.22306466e+00   7.94079065e-01  -2.62743123e-02   9.41872108e-02   1.22557633e+00   5.02151098e-01   9.33527579e+02   9.33527588e+02   0.00000000e+00
             212   9.64000000e+02   1.96500000e+03   2.89661732e+02  -3.31152667e+01   0.00000000e+00   0.00000000e+00  -1.03743529e-01   9.79433606e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.03943792e-01  -2.38969816e-02   1.21921201e+00   1.05118308e+00   1.02167065e+03   1.02167065e+03   0.00000000e+00
             214   2.37600000e+03   1.26500000e+03   2.89565173e+02  -3.31551540e+01   0.00000000e+00   0.00000000e+00   2.95446572e-02  -3.38625708e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.97905931e-03  -1.78471817e-01   1.57033325e+00   1.39764247e+00   8.17886036e+02   8.17885986e+02   0.00000000e+00
             215   4.61500000e+03   1.83000000e+02   2.89411884e+02  -3.32167034e+01   0.00000000e+00   0.00000000e+00   1.11158066e-01   1.45247134e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   4.34737107e-02   9.13301832e-02   1.20501957e+00   8.75138644e-01   6.33483203e+02   6.33483215e+02   0.00000000e+00
             216   6.39400000e+03   9.66000000e+02   2.89290473e+02  -3.31714221e+01  -2.24895794e-01   3.54047643e-01  -1.77567366e-01   2.82460098e-01   5.89312892e-01   2.08770990e+00   1.53167295e+00  -4.42058093e-02   4.33109623e-02   1.09919176e+00   5.06025602e-01   7.46044170e+04   7.46044141e+04   0.00000000e+00
             218   5.75600000e+03   3.25600000e+03   2.89334761e+02  -3.30405547e+01   0.00000000e+00   0.00000000e+00  -2.52168928e-02   2.57248518e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.14797452e-02  -6.45093709e-02   1.16892526e+00   7.36467611e-01   1.53100399e+03   1.53100391e+03   0.00000000e+00
             219   6.04800000e+03   1.74100000e+03   2.89314357e+02  -3.31271977e+01   0.00000000e+00   0.00000000e+00   3.34161394e-02  -1.81144516e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -9.20413992e-02   3.33989158e-02   1.18222375e+00   1.37809048e+00   3.92617297e+04   3.92617266e+04   0.00000000e+00
